book_id,work_id,title,author_id,author_name,genre,pub_year,series,series_index,format
b_003537,w_01766,Aramoor: Mirror (Book 6),a_0428,Harper King,Business,2000,The Wicked Song Saga,6,hardcover
b_003538,w_01766,Aramoor: Mirror (Book 6),a_0428,Harper King,Business,2000,The Wicked Song Saga,6,ebook
b_003539,w_01767,Forgotten Blade (Book 1),a_0493,Riley Allen,Biography,2000,The Burning Garden Saga,1,ebook
b_003540,w_01768,Hidden Secret (Book 2),a_0610,Skyler Scott,Science Fiction,1982,The Burning Garden Saga,2,ebook
b_003541,w_01768,Hidden Secret (Book 2),a_0610,Skyler Scott,Science Fiction,1982,The Burning Garden Saga,2,hardcover
b_003542,w_01768,Hidden Secret (Book 2),a_0610,Skyler Scott,Science Fiction,1982,The Burning Garden Saga,2,paperback
b_003543,w_01769,Drakenfell: Library (Book 3),a_0104,Rowan Perez,Graphic Novels,1981,The Burning Garden Saga,3,hardcover
b_003544,w_01770,Autumn Quest (Book 4),a_0361,Jamie Martin,Graphic Novels,1986,The Burning Garden Saga,4,hardcover
b_003545,w_01771,The Secret of Drakenfell (Book 1),a_0373,Alex Brown,Children,1987,The Storm Song Saga,1,hardcover
b_003546,w_01771,The Secret of Drakenfell (Book 1),a_0373,Alex Brown,Children,1987,The Storm Song Saga,1,paperback
b_003547,w_01771,The Secret of Drakenfell (Book 1),a_0373,Alex Brown,Children,1987,The Storm Song Saga,1,ebook
b_003548,w_01772,Midnight Mirror (Book 1),a_0106,Reese King,Philosophy,2013,The Summer Mirror Saga,1,paperback
b_003549,w_01772,Midnight Mirror (Book 1),a_0106,Reese King,Philosophy,2013,The Summer Mirror Saga,1,ebook
b_003550,w_01772,Midnight Mirror (Book 1),a_0106,Reese King,Philosophy,2013,The Summer Mirror Saga,1,hardcover
b_003551,w_01773,The Garden of Aramoor (Book 2),a_0471,Reese White,Fantasy,1988,The Summer Mirror Saga,2,paperback
b_003552,w_01773,The Garden of Aramoor (Book 2),a_0471,Reese White,Fantasy,1988,The Summer Mirror Saga,2,ebook
b_003553,w_01774,Drakenfell: Quest (Book 3),a_0082,Alex Walker,Horror,2012,The Summer Mirror Saga,3,hardcover
b_003554,w_01774,Drakenfell: Quest (Book 3),a_0082,Alex Walker,Horror,2012,The Summer Mirror Saga,3,paperback
b_003555,w_01775,Broken Labyrinth (Book 1),a_0319,Sam Allen,Fantasy,1990,The Eternal Sea Saga,1,hardcover
b_003556,w_01775,Broken Labyrinth (Book 1),a_0319,Sam Allen,Fantasy,1990,The Eternal Sea Saga,1,paperback
b_003557,w_01775,Broken Labyrinth (Book 1),a_0319,Sam Allen,Fantasy,1990,The Eternal Sea Saga,1,ebook
b_003558,w_01776,The Star of Veridian (Book 2),a_0231,Jordan Wright,Graphic Novels,1993,The Eternal Sea Saga,2,paperback
b_003559,w_01777,Eternal Phoenix (Book 3),a_0108,Avery Scott,Poetry,2019,The Eternal Sea Saga,3,hardcover
b_003560,w_01777,Eternal Phoenix (Book 3),a_0108,Avery Scott,Poetry,2019,The Eternal Sea Saga,3,ebook
b_003561,w_01778,The Prophecy of Mythos (Book 4),a_0575,Jordan Garcia,Graphic Novels,1981,The Eternal Sea Saga,4,paperback
b_003562,w_01779,The River of Kynthos (Book 1),a_0170,Reese Davis,Children,1985,The Emerald Kingdom Saga,1,paperback
b_003563,w_01779,The River of Kynthos (Book 1),a_0170,Reese Davis,Children,1985,The Emerald Kingdom Saga,1,hardcover
b_003564,w_01780,Veridian: River (Book 1),a_0178,Kendall White,Science Fiction,1991,The Silver Library Saga,1,paperback
b_003565,w_01780,Veridian: River (Book 1),a_0178,Kendall White,Science Fiction,1991,The Silver Library Saga,1,hardcover
b_003566,w_01780,Veridian: River (Book 1),a_0178,Kendall White,Science Fiction,1991,The Silver Library Saga,1,ebook
b_003567,w_01781,The Code of Aramoor (Book 2),a_0598,Taylor Wilson,Fantasy,1990,The Silver Library Saga,2,ebook
b_003568,w_01781,The Code of Aramoor (Book 2),a_0598,Taylor Wilson,Fantasy,1990,The Silver Library Saga,2,hardcover
b_003569,w_01782,Wicked Mirror (Book 3),a_0614,Logan Rodriguez,Non-Fiction,1987,The Silver Library Saga,3,hardcover
b_003570,w_01782,Wicked Mirror (Book 3),a_0614,Logan Rodriguez,Non-Fiction,1987,The Silver Library Saga,3,paperback
b_003571,w_01782,Wicked Mirror (Book 3),a_0614,Logan Rodriguez,Non-Fiction,1987,The Silver Library Saga,3,ebook
b_003572,w_01783,Sacred Empire (Book 1),a_0024,Jordan Walker,Classics,2022,The Summer Kingdom Saga,1,paperback
b_003573,w_01784,Golden Chronicle (Book 2),a_0194,Morgan Miller,Mystery,1984,The Summer Kingdom Saga,2,ebook
b_003574,w_01784,Golden Chronicle (Book 2),a_0194,Morgan Miller,Mystery,1984,The Summer Kingdom Saga,2,hardcover
b_003575,w_01785,Midnight Empire (Book 1),a_0496,Casey Perez,Business,2007,The Winter Garden Saga,1,paperback
b_003576,w_01785,Midnight Empire (Book 1),a_0496,Casey Perez,Business,2007,The Winter Garden Saga,1,hardcover
b_003577,w_01786,Autumn Crown (Book 1),a_0544,Kendall Thompson,Romance,2014,The Winter Blade Saga,1,hardcover
b_003578,w_01787,Valeria: Empire (Book 2),a_0699,Cameron Lee,History,1984,The Winter Blade Saga,2,ebook
b_003579,w_01787,Valeria: Empire (Book 2),a_0699,Cameron Lee,History,1984,The Winter Blade Saga,2,hardcover
b_003580,w_01788,Valeria: Prophecy (Book 3),a_0388,Alex Rodriguez,Thriller,2016,The Winter Blade Saga,3,paperback
b_003581,w_01788,Valeria: Prophecy (Book 3),a_0388,Alex Rodriguez,Thriller,2016,The Winter Blade Saga,3,ebook
b_003582,w_01788,Valeria: Prophecy (Book 3),a_0388,Alex Rodriguez,Thriller,2016,The Winter Blade Saga,3,hardcover
b_003583,w_01789,Fallen Quest (Book 1),a_0005,Kendall Hernandez,History,1992,The Eternal Phoenix Saga,1,hardcover
b_003584,w_01790,The Empire of Valeria (Book 2),a_0611,Harper King,History,1981,The Eternal Phoenix Saga,2,hardcover
b_003585,w_01791,The River of Drakenfell (Book 3),a_0112,Cameron Moore,Fantasy,1996,The Eternal Phoenix Saga,3,hardcover
b_003586,w_01792,Drakenfell: Song (Book 4),a_0084,Sam Lee,Children,2025,The Eternal Phoenix Saga,4,ebook
b_003587,w_01793,Summer Crown (Book 1),a_0471,Reese White,Self-Help,2020,The Golden Garden Saga,1,paperback
b_003588,w_01794,Eldoria: Kingdom (Book 1),a_0422,Reese Lopez,Graphic Novels,1994,The Storm Legacy Saga,1,ebook
b_003589,w_01794,Eldoria: Kingdom (Book 1),a_0422,Reese Lopez,Graphic Novels,1994,The Storm Legacy Saga,1,hardcover
b_003590,w_01795,Wicked Garden (Book 1),a_0041,Morgan Lewis,Historical,1998,The Broken Throne Saga,1,hardcover
b_003591,w_01796,Lost Crown (Book 2),a_0118,Jamie Thompson,Business,2004,The Broken Throne Saga,2,ebook
b_003592,w_01797,The Code of Aramoor (Book 3),a_0412,Peyton Hernandez,Business,2004,The Broken Throne Saga,3,hardcover
b_003593,w_01797,The Code of Aramoor (Book 3),a_0412,Peyton Hernandez,Business,2004,The Broken Throne Saga,3,paperback
b_003594,w_01798,The Song of Kynthos (Book 1),a_0178,Kendall White,Philosophy,1995,The Fallen Crown Saga,1,ebook
b_003595,w_01799,Kynthos: Code (Book 2),a_0478,Morgan Johnson,Non-Fiction,1999,The Fallen Crown Saga,2,ebook
b_003596,w_01799,Kynthos: Code (Book 2),a_0478,Morgan Johnson,Non-Fiction,1999,The Fallen Crown Saga,2,paperback
b_003597,w_01799,Kynthos: Code (Book 2),a_0478,Morgan Johnson,Non-Fiction,1999,The Fallen Crown Saga,2,hardcover
b_003598,w_01800,Valeria: Throne (Book 3),a_0288,Sam White,Business,1980,The Fallen Crown Saga,3,paperback
b_003599,w_01800,Valeria: Throne (Book 3),a_0288,Sam White,Business,1980,The Fallen Crown Saga,3,ebook
b_003600,w_01801,Mythos: Library (Book 1),a_0411,Jordan Taylor,Children,2004,The Burning Star Saga,1,ebook
b_003601,w_01802,The Song of Kynthos (Book 1),a_0332,Rowan Moore,Science Fiction,2016,The Silver Legacy Saga,1,hardcover
b_003602,w_01802,The Song of Kynthos (Book 1),a_0332,Rowan Moore,Science Fiction,2016,The Silver Legacy Saga,1,ebook
b_003603,w_01803,The Throne of Aramoor (Book 1),a_0255,Avery Thomas,Romance,1996,The Broken Code Saga,1,paperback
b_003604,w_01804,Crescent Secret (Book 1),a_0239,Sam Allen,Poetry,1988,The Crescent Labyrinth Saga,1,paperback
b_003605,w_01804,Crescent Secret (Book 1),a_0239,Sam Allen,Poetry,1988,The Crescent Labyrinth Saga,1,ebook
b_003606,w_01804,Crescent Secret (Book 1),a_0239,Sam Allen,Poetry,1988,The Crescent Labyrinth Saga,1,hardcover
b_003607,w_01805,Solara: Song (Book 2),a_0488,Rowan Jones,Mystery,2018,The Crescent Labyrinth Saga,2,ebook
b_003608,w_01805,Solara: Song (Book 2),a_0488,Rowan Jones,Mystery,2018,The Crescent Labyrinth Saga,2,paperback
b_003609,w_01806,The Blade of Mythos (Book 1),a_0360,Sage Wright,Biography,2008,The Eternal Prophecy Saga,1,hardcover
b_003610,w_01806,The Blade of Mythos (Book 1),a_0360,Sage Wright,Biography,2008,The Eternal Prophecy Saga,1,ebook
b_003611,w_01806,The Blade of Mythos (Book 1),a_0360,Sage Wright,Biography,2008,The Eternal Prophecy Saga,1,paperback
b_003612,w_01807,The Star of Valeria (Book 2),a_0416,Quinn Young,Classics,2006,The Eternal Prophecy Saga,2,hardcover
b_003613,w_01808,Avalon: Song (Book 3),a_0404,Avery Brown,Mystery,2010,The Eternal Prophecy Saga,3,ebook
b_003614,w_01808,Avalon: Song (Book 3),a_0404,Avery Brown,Mystery,2010,The Eternal Prophecy Saga,3,hardcover
b_003615,w_01808,Avalon: Song (Book 3),a_0404,Avery Brown,Mystery,2010,The Eternal Prophecy Saga,3,paperback
b_003616,w_01809,The Library of Eldoria (Book 4),a_0145,Sam Wilson,History,2005,The Eternal Prophecy Saga,4,paperback
b_003617,w_01810,The Kingdom of Aramoor (Book 5),a_0639,Sage Brown,Thriller,1990,The Eternal Prophecy Saga,5,hardcover
b_003618,w_01810,The Kingdom of Aramoor (Book 5),a_0639,Sage Brown,Thriller,1990,The Eternal Prophecy Saga,5,paperback
b_003619,w_01811,The Garden of Veridian (Book 6),a_0394,Avery Moore,Young Adult,1989,The Eternal Prophecy Saga,6,paperback
b_003620,w_01812,The Labyrinth of Eldoria (Book 7),a_0502,Skyler Martinez,Romance,2025,The Eternal Prophecy Saga,7,hardcover
b_003621,w_01812,The Labyrinth of Eldoria (Book 7),a_0502,Skyler Martinez,Romance,2025,The Eternal Prophecy Saga,7,ebook
b_003622,w_01812,The Labyrinth of Eldoria (Book 7),a_0502,Skyler Martinez,Romance,2025,The Eternal Prophecy Saga,7,paperback
b_003623,w_01813,Burning Star,a_0617,Rowan Lewis,Philosophy,2009,,0,ebook
b_003624,w_01814,The Phoenix of Avalon,a_0647,Alex Johnson,Science Fiction,1984,,0,hardcover
b_003625,w_01815,The Star of Veridian (Book 1),a_0466,Peyton Hall,Philosophy,2013,The Silver Mirror Saga,1,ebook
b_003626,w_01816,The Kingdom of Valeria (Book 2),a_0550,Skyler Scott,Self-Help,2014,The Silver Mirror Saga,2,paperback
b_003627,w_01816,The Kingdom of Valeria (Book 2),a_0550,Skyler Scott,Self-Help,2014,The Silver Mirror Saga,2,hardcover
b_003628,w_01816,The Kingdom of Valeria (Book 2),a_0550,Skyler Scott,Self-Help,2014,The Silver Mirror Saga,2,ebook
b_003629,w_01817,Drakenfell: Kingdom (Book 1),a_0330,Peyton Moore,Business,2010,The Storm Secret Saga,1,hardcover
b_003630,w_01817,Drakenfell: Kingdom (Book 1),a_0330,Peyton Moore,Business,2010,The Storm Secret Saga,1,paperback
b_003631,w_01817,Drakenfell: Kingdom (Book 1),a_0330,Peyton Moore,Business,2010,The Storm Secret Saga,1,ebook
b_003632,w_01818,Eternal River (Book 2),a_0516,Drew Johnson,Business,2022,The Storm Secret Saga,2,ebook
b_003633,w_01818,Eternal River (Book 2),a_0516,Drew Johnson,Business,2022,The Storm Secret Saga,2,hardcover
b_003634,w_01819,Mythos: Crown (Book 3),a_0225,Jordan Young,Thriller,1989,The Storm Secret Saga,3,paperback
b_003635,w_01819,Mythos: Crown (Book 3),a_0225,Jordan Young,Thriller,1989,The Storm Secret Saga,3,ebook
b_003636,w_01819,Mythos: Crown (Book 3),a_0225,Jordan Young,Thriller,1989,The Storm Secret Saga,3,hardcover
b_003637,w_01820,Eternal Forest (Book 4),a_0498,Sage Allen,Graphic Novels,1992,The Storm Secret Saga,4,paperback
b_003638,w_01820,Eternal Forest (Book 4),a_0498,Sage Allen,Graphic Novels,1992,The Storm Secret Saga,4,hardcover
b_003639,w_01821,Burning Crown,a_0060,Peyton Perez,Children,1990,,0,ebook
b_003640,w_01821,Burning Crown,a_0060,Peyton Perez,Children,1990,,0,paperback
b_003641,w_01822,Avalon: Library,a_0639,Sage Brown,Philosophy,1995,,0,hardcover
b_003642,w_01823,Wicked Phoenix,a_0171,Jordan Lee,Business,1994,,0,hardcover
b_003643,w_01824,Mythos: Forest,a_0459,Peyton Anderson,Children,2013,,0,ebook
b_003644,w_01824,Mythos: Forest,a_0459,Peyton Anderson,Children,2013,,0,paperback
b_003645,w_01824,Mythos: Forest,a_0459,Peyton Anderson,Children,2013,,0,hardcover
b_003646,w_01825,Eldoria: Prophecy,a_0007,Taylor Garcia,Non-Fiction,1993,,0,hardcover
b_003647,w_01826,Veridian: Chronicle,a_0109,Peyton Hall,Mystery,1982,,0,hardcover
b_003648,w_01826,Veridian: Chronicle,a_0109,Peyton Hall,Mystery,1982,,0,ebook
b_003649,w_01826,Veridian: Chronicle,a_0109,Peyton Hall,Mystery,1982,,0,paperback
b_003650,w_01827,Sacred Crown (Book 1),a_0690,Casey Wright,Science Fiction,1990,The Midnight Quest Saga,1,paperback
b_003651,w_01827,Sacred Crown (Book 1),a_0690,Casey Wright,Science Fiction,1990,The Midnight Quest Saga,1,ebook
b_003652,w_01827,Sacred Crown (Book 1),a_0690,Casey Wright,Science Fiction,1990,The Midnight Quest Saga,1,hardcover
b_003653,w_01828,Lost Quest (Book 2),a_0583,Sam Martinez,Biography,1991,The Midnight Quest Saga,2,paperback
b_003654,w_01829,The Throne of Solara (Book 1),a_0155,Logan Wright,Self-Help,2015,The Broken Crown Saga,1,paperback
b_003655,w_01830,Mythos: Kingdom (Book 2),a_0091,Reese Scott,Young Adult,1980,The Broken Crown Saga,2,ebook
b_003656,w_01830,Mythos: Kingdom (Book 2),a_0091,Reese Scott,Young Adult,1980,The Broken Crown Saga,2,hardcover
b_003657,w_01830,Mythos: Kingdom (Book 2),a_0091,Reese Scott,Young Adult,1980,The Broken Crown Saga,2,paperback
b_003658,w_01831,Winter Library (Book 3),a_0570,Quinn Johnson,History,1991,The Broken Crown Saga,3,ebook
b_003659,w_01831,Winter Library (Book 3),a_0570,Quinn Johnson,History,1991,The Broken Crown Saga,3,paperback
b_003660,w_01832,Valeria: Throne (Book 4),a_0693,Kendall Taylor,Romance,1995,The Broken Crown Saga,4,paperback
b_003661,w_01832,Valeria: Throne (Book 4),a_0693,Kendall Taylor,Romance,1995,The Broken Crown Saga,4,hardcover
b_003662,w_01833,Sacred Forest (Book 5),a_0118,Jamie Thompson,Children,2001,The Broken Crown Saga,5,ebook
b_003663,w_01833,Sacred Forest (Book 5),a_0118,Jamie Thompson,Children,2001,The Broken Crown Saga,5,paperback
b_003664,w_01833,Sacred Forest (Book 5),a_0118,Jamie Thompson,Children,2001,The Broken Crown Saga,5,hardcover
b_003665,w_01834,The Labyrinth of Nemoris (Book 6),a_0464,Avery Anderson,Horror,2010,The Broken Crown Saga,6,ebook
b_003666,w_01834,The Labyrinth of Nemoris (Book 6),a_0464,Avery Anderson,Horror,2010,The Broken Crown Saga,6,hardcover
b_003667,w_01834,The Labyrinth of Nemoris (Book 6),a_0464,Avery Anderson,Horror,2010,The Broken Crown Saga,6,paperback
b_003668,w_01835,Lost Sea (Book 7),a_0198,Drew Davis,Philosophy,2021,The Broken Crown Saga,7,ebook
b_003669,w_01836,The River of Kynthos,a_0521,Morgan Allen,Classics,2019,,0,hardcover
b_003670,w_01836,The River of Kynthos,a_0521,Morgan Allen,Classics,2019,,0,ebook
b_003671,w_01837,Crescent Library,a_0292,Drew Garcia,Children,1990,,0,hardcover
b_003672,w_01838,The Star of Mythos,a_0087,Reese White,Graphic Novels,1984,,0,paperback
b_003673,w_01838,The Star of Mythos,a_0087,Reese White,Graphic Novels,1984,,0,hardcover
b_003674,w_01839,The Legacy of Drakenfell,a_0227,Peyton Miller,Biography,2003,,0,hardcover
b_003675,w_01839,The Legacy of Drakenfell,a_0227,Peyton Miller,Biography,2003,,0,paperback
b_003676,w_01839,The Legacy of Drakenfell,a_0227,Peyton Miller,Biography,2003,,0,ebook
b_003677,w_01840,Mythos: Forest,a_0377,Logan Anderson,Graphic Novels,1986,,0,paperback
b_003678,w_01840,Mythos: Forest,a_0377,Logan Anderson,Graphic Novels,1986,,0,ebook
b_003679,w_01840,Mythos: Forest,a_0377,Logan Anderson,Graphic Novels,1986,,0,hardcover
b_003680,w_01841,Burning Prophecy (Book 1),a_0558,Sam Anderson,Non-Fiction,1999,The Crescent Mirror Saga,1,paperback
b_003681,w_01841,Burning Prophecy (Book 1),a_0558,Sam Anderson,Non-Fiction,1999,The Crescent Mirror Saga,1,ebook
b_003682,w_01842,Eldoria: Code (Book 1),a_0014,Alex Hall,Mystery,2007,The Emerald River Saga,1,ebook
b_003683,w_01843,Forgotten Quest (Book 2),a_0670,Quinn Lewis,Biography,2008,The Emerald River Saga,2,hardcover
b_003684,w_01844,Mythos: Throne (Book 1),a_0454,Jamie Martinez,Mystery,1990,The Crimson Quest Saga,1,paperback
b_003685,w_01844,Mythos: Throne (Book 1),a_0454,Jamie Martinez,Mystery,1990,The Crimson Quest Saga,1,ebook
b_003686,w_01844,Mythos: Throne (Book 1),a_0454,Jamie Martinez,Mystery,1990,The Crimson Quest Saga,1,hardcover
b_003687,w_01845,The Blade of Veridian (Book 2),a_0612,Avery Lewis,Mystery,2008,The Crimson Quest Saga,2,paperback
b_003688,w_01845,The Blade of Veridian (Book 2),a_0612,Avery Lewis,Mystery,2008,The Crimson Quest Saga,2,ebook
b_003689,w_01845,The Blade of Veridian (Book 2),a_0612,Avery Lewis,Mystery,2008,The Crimson Quest Saga,2,hardcover
b_003690,w_01846,Forgotten Garden (Book 1),a_0651,Quinn Miller,Business,2017,The Silent Legacy Saga,1,ebook
b_003691,w_01846,Forgotten Garden (Book 1),a_0651,Quinn Miller,Business,2017,The Silent Legacy Saga,1,hardcover
b_003692,w_01846,Forgotten Garden (Book 1),a_0651,Quinn Miller,Business,2017,The Silent Legacy Saga,1,paperback
b_003693,w_01847,The Garden of Kynthos (Book 2),a_0107,Sage Hernandez,Self-Help,2024,The Silent Legacy Saga,2,ebook
b_003694,w_01847,The Garden of Kynthos (Book 2),a_0107,Sage Hernandez,Self-Help,2024,The Silent Legacy Saga,2,paperback
b_003695,w_01848,Eternal Garden (Book 1),a_0065,Riley Lee,Thriller,1993,The Shadow Garden Saga,1,ebook
b_003696,w_01849,Mythos: Star (Book 2),a_0543,Taylor Rodriguez,Business,1994,The Shadow Garden Saga,2,ebook
b_003697,w_01849,Mythos: Star (Book 2),a_0543,Taylor Rodriguez,Business,1994,The Shadow Garden Saga,2,hardcover
b_003698,w_01850,Avalon: Chronicle (Book 3),a_0131,Rowan Allen,Science Fiction,1993,The Shadow Garden Saga,3,paperback
b_003699,w_01850,Avalon: Chronicle (Book 3),a_0131,Rowan Allen,Science Fiction,1993,The Shadow Garden Saga,3,hardcover
b_003700,w_01851,The Secret of Aramoor (Book 4),a_0103,Riley Miller,Historical,1991,The Shadow Garden Saga,4,paperback
b_003701,w_01851,The Secret of Aramoor (Book 4),a_0103,Riley Miller,Historical,1991,The Shadow Garden Saga,4,ebook
b_003702,w_01851,The Secret of Aramoor (Book 4),a_0103,Riley Miller,Historical,1991,The Shadow Garden Saga,4,hardcover
b_003703,w_01852,Mythos: Mirror (Book 5),a_0327,Sage Anderson,Poetry,1988,The Shadow Garden Saga,5,ebook
b_003704,w_01853,The Phoenix of Nemoris,a_0639,Sage Brown,Historical,2021,,0,hardcover
b_003705,w_01853,The Phoenix of Nemoris,a_0639,Sage Brown,Historical,2021,,0,paperback
b_003706,w_01854,Solara: Kingdom,a_0556,Harper Clark,Classics,2019,,0,paperback
b_003707,w_01855,The Prophecy of Kynthos,a_0362,Jamie Wilson,Business,2025,,0,ebook
b_003708,w_01855,The Prophecy of Kynthos,a_0362,Jamie Wilson,Business,2025,,0,hardcover
b_003709,w_01855,The Prophecy of Kynthos,a_0362,Jamie Wilson,Business,2025,,0,paperback
b_003710,w_01856,Broken Crown (Book 1),a_0137,Jordan Clark,Science Fiction,1995,The Burning Mirror Saga,1,ebook
b_003711,w_01856,Broken Crown (Book 1),a_0137,Jordan Clark,Science Fiction,1995,The Burning Mirror Saga,1,hardcover
b_003712,w_01857,Crimson Blade (Book 1),a_0235,Peyton Wright,Fantasy,2010,The Silent Legacy Saga,1,ebook
b_003713,w_01857,Crimson Blade (Book 1),a_0235,Peyton Wright,Fantasy,2010,The Silent Legacy Saga,1,hardcover
b_003714,w_01857,Crimson Blade (Book 1),a_0235,Peyton Wright,Fantasy,2010,The Silent Legacy Saga,1,paperback
b_003715,w_01858,The Kingdom of Kynthos (Book 2),a_0481,Riley Lopez,Graphic Novels,2022,The Silent Legacy Saga,2,ebook
b_003716,w_01858,The Kingdom of Kynthos (Book 2),a_0481,Riley Lopez,Graphic Novels,2022,The Silent Legacy Saga,2,hardcover
b_003717,w_01858,The Kingdom of Kynthos (Book 2),a_0481,Riley Lopez,Graphic Novels,2022,The Silent Legacy Saga,2,paperback
b_003718,w_01859,Midnight Crown (Book 3),a_0109,Peyton Hall,Young Adult,1991,The Silent Legacy Saga,3,hardcover
b_003719,w_01860,The Chronicle of Avalon (Book 4),a_0367,Sam Young,Young Adult,2017,The Silent Legacy Saga,4,hardcover
b_003720,w_01861,The Quest of Eldoria (Book 5),a_0008,Jamie Lee,History,2003,The Silent Legacy Saga,5,ebook
b_003721,w_01862,Valeria: Mirror (Book 1),a_0227,Peyton Miller,Biography,2001,The Lost Sea Saga,1,paperback
b_003722,w_01862,Valeria: Mirror (Book 1),a_0227,Peyton Miller,Biography,2001,The Lost Sea Saga,1,ebook
b_003723,w_01863,Solara: Empire (Book 2),a_0173,Sam Brown,Poetry,2021,The Lost Sea Saga,2,paperback
b_003724,w_01863,Solara: Empire (Book 2),a_0173,Sam Brown,Poetry,2021,The Lost Sea Saga,2,ebook
b_003725,w_01863,Solara: Empire (Book 2),a_0173,Sam Brown,Poetry,2021,The Lost Sea Saga,2,hardcover
b_003726,w_01864,Eternal Legacy (Book 3),a_0476,Alex Lewis,Children,1988,The Lost Sea Saga,3,paperback
